,adult,budget,id,imdb_id,overview,popularity,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,original_language
177,FALSE,6000000,2293,tt0113749,"Both dumped by their girlfriends, two best friends seek refuge in the local mall.",8.25547,20/10/1995,2122561,94,Released,They're not there to shop. They're not there to work. They're just there.,Mallrats,FALSE,6.8,400,en
178,FALSE,15000000,9070,tt0113820,"Power up with six incredible teens who out-maneuver and defeat evil everywhere as the Mighty Morphin Power Ranger, But this time the Power Rangers may have met their match, when they face off with the most sinister monster the galaxy has ever seen.",7.024227,30/06/1995,66000000,92,Released,The Power Is On!,Mighty Morphin Power Rangers: The Movie,FALSE,5.2,153,en
179,FALSE,0,68274,tt0113851,Four women who discover untapped strength within themselves when they finally let go of what divides them,1.01115,29/09/1995,0,100,Released,"Virginity, sex, the big cry, and other salty topics.",Moonlight and Valentino,FALSE,5.6,10,en
180,FALSE,2,48787,tt0110604,"Billy is mute, but it hasn't kept her from becoming a successful makeup artist. While in Russia, working on a film directed by her sister's boyfriend, Andy, Billy finds herself trapped in the studio one night and is horrified to see a snuff film being made. Billy escapes and, with the help of her sister, Kate, alerts authorities about what she saw. Unfortunately, in doing so, she makes an enemy of the Russian mafia, who funded the snuff film.",2.466066,28/09/1995,1,95,Released,She Can't Speak. She Can't Scream. She Can't Beg For Mercy.,Mute Witness,FALSE,6.4,36,en
181,FALSE,0,34574,tt0110620,"This ultra-hip, post-modern vampire tale is set in contemporary New York City. Members of a dysfunctional family of vampires are trying to come to terms with each other, in the wake of their father's death. Meanwhile, they are being hunted by Dr. Van Helsing and his hapless nephew. As in all good vampire movies, forces of love are pitted against forces of destruction.",7.720056,13/09/1994,0,93,Released,Unseen. Unforgiving. Undead.,Nadja,FALSE,5.9,12,en
182,FALSE,22000000,1642,tt0113957,"Angela Bennett is a freelance software engineer who lives in a world of computer technology. When a cyber friend asks Bennett to debug a new game, she inadvertently becomes involved in a conspiracy that will soon turn her life upside down. While on vacation in Mexico, her purse is stolen. She soon finds that people and events may not be what they seem as she becomes the target of an assassination. Her vacation is ruined.  She gets a new passport at the U.S. Embassy in Mexico but it has the wrong name, Ruth Marx. When she returns to the U.S. to sort things out, she discovers that Ruth Marx has an unsavory past and a lengthy  police record. To make matters worse, another person has assumed her real identity ...",13.304342,28/07/1995,110627965,114,Released,"No driver's license, no credit cards, no passport, no access to her bank accounts in a foreign country ... She finds her identity stolen.",The Net,FALSE,5.6,359,en
183,FALSE,0,11472,tt0113986,"When he finds out his longtime girlfriend is pregnant, a commitment-phobe realizes he might have to change his lifestyle for better or much, much worse.",8.482834,12/07/1995,69660733,103,Released,Ready or Not.,Nine Months,FALSE,5.5,171,en
184,FALSE,150000,36196,tt0114095,"Although Mary has little income, she still finds ways to spend her nights at clubs. After being arrested for throwing an illegal rave, she asks her aunt Judy for bail money. Judy then finds Mary a job at her library so that Mary can repay her. Initially, Mary finds the job as a clerk boring and stifling, and prefers to get to know a street food vendor whom she likes. However, Mary must refocus her life once she loses her job and apartment.",1.165039,09/06/1995,472370,94,Released,"Sassy, savvy and definitely clued-in!",Party Girl,FALSE,5.8,14,en
185,FALSE,8,11980,tt0114194,"The angel Gabriel comes to Earth to collect a soul which will end the stalemated war in Heaven, and only a former priest and a little girl can stop him.",10.187623,01/09/1995,16,98,Released,"On ancient ground, at the edge of the world, an evil born in heaven is about to be unleashed on earth.",The Prophecy,FALSE,6.4,139,en
186,FALSE,0,58372,tt0114241,"On Christmas eve, a relentlessly cheerful woman escapes from the killers hired by her husband, and embarks on a series of strange encounters.",0.119713,17/11/1995,0,91,Released,The most twisted Christmas ever.,Reckless,FALSE,10,1,en
187,FALSE,0,32646,tt0114323,"Carol, a typical upper middle-class housewife, begins to complain of vague symptoms of illness. She ""doesn't feel right,"" has unexplained headaches, congestion, a dry cough, nosebleeds, vomiting, and trouble breathing. Her family doctor treats her concerns dismissively and suggests a psychiatrist. Eventually, an allergist tells her that she has Environmental Illness.",8.180047,23/06/1995,0,119,Released,In the 21st century nobody will be... Safe.,Safe,FALSE,7.2,62,en
188,FALSE,50000000,10533,tt0114345,"Set in puritanical Boston in the mid 1600s, the story of seamstress Hester Prynne, who is outcast after she becomes pregnant by a respected reverend. She refuses to divulge the name of the father, is ""convicted"" of adultery and forced to wear a scarlet ""A"" until an Indian attack unites the Puritans and leads to a reevaluation of their laws and morals.",6.752119,13/10/1995,10382407,135,Released,"When intimacy is forbidden and passion is a sin, love is the most defiant crime of all.",The Scarlet Letter,FALSE,5.5,111,en
189,FALSE,0,56088,tt0114435,"A documentary about the culture of hip-hop. Through interviews with some of hip-hops biggest names, the film makers attempt to find out why it has become so popular.",0.159596,25/08/1995,0,93,,What Happens On Stage Is Only Half The Story!,The Show,FALSE,5.3,2,en
190,FALSE,45000000,10802,tt0114436,A young drifter named Nomi arrives in Las Vegas to become a dancer and soon sets about clawing and pushing her way to become a top showgirl.,17.502375,22/09/1995,20350754,128,Released,Beyond your wildest dreams. Beyond your wildest fantasies.,Showgirls,FALSE,4.9,261,en
191,FALSE,7000000,10149,tt0114478,"Writer Paul Benjamin is nearly hit by a bus when he leaves Auggie Wren's smoke shop. Stranger Rashid Cole  saves his life, and soon middle-aged Paul tells homeless Rashid that he wouldn't mind a short-term housemate. Still grieving over his wife's murder, Paul is moved by both Rashid's quest to reconnect with his father and Auggie's discovery that a woman who might be his daughter is about to give birth.",5.552946,09/06/1995,8349430,112,Released,Where there's smoke... there's laughter!,Smoke,FALSE,7.2,115,en
192,FALSE,0,18402,tt0114496,"In one of her best-ever roles, Julia Roberts is Grace, whose reaction to the infidelities of Eddie (Dennis Quaid) turns the lives and loves of the people around her into something like falling dominoes. Robert Duvall, Gena Rowlands, Kyra Sedgwick and others in ""the year's best ensemble of characters"" (Jack Matthews, 'Newsday') co-star in this juicy, truthful story written by Callie Khouri",3.743212,04/08/1995,50892160,106,Released,"A story about husbands, wives, parents, children and other natural disasters.",Something to Talk About,FALSE,5.7,60,en
193,FALSE,35000000,9348,tt0114508,"In 1993, the Search for Extra Terrestrial Intelligence Project receives a transmission detailing an alien DNA structure, along with instructions on how to splice it with human DNA. The result is Sil, a sensual but deadly creature who can change from a beautiful woman to an armour-plated killing machine in the blink of an eye.",13.492845,07/07/1995,113374103,108,Released,Our time is up.,Species,FALSE,5.5,457,en
194,FALSE,0,139408,tt0114534,"The setting is early America during the oil boom. An elderly, down on his luck 'oil man', Mr. Cox finds himself in the town of Henrietta. Using unconventional methods, he convinces himself and local Don Day that there is oil on Day's land. The financially strapped Day puts everything into finding oil...but at what cost?",0.913522,15/09/1995,0,109,Released,,The Stars Fell on Henrietta,FALSE,6.6,6,en
195,FALSE,42000000,281,tt0114558,"Set in the year 1999 during the last days of the old millennium, the movie tells the story of Lenny Nero, an ex-cop who now deals with data-discs containing recorded memories and emotions. One day he receives a disc which contains the memories of a murderer killing a prostitute. Lenny investigates and is pulled deeper and deeper in a whirl of blackmail, murder and rape. Will he survive and solve the case?",11.223055,13/10/1995,7959291,145,Released,You know you want it.,Strange Days,FALSE,6.8,334,en
196,FALSE,0,5967,tt0058450,"This simple romantic tragedy begins in 1957. Guy Foucher, a 20-year-old French auto mechanic, has fallen in love with 17-year-old Geneviève Emery, an employee in her widowed mother's chic but financially embattled umbrella shop. On the evening before Guy is to leave for a two-year tour of combat in Algeria, he and Geneviève make love. She becomes pregnant and must choose between waiting for Guy's return or accepting an offer of marriage from a wealthy diamond merchant.",8.133881,19/02/1964,0,91,Released,a film for all the young lovers of the world,The Umbrellas of Cherbourg,FALSE,7.6,119,fr
197,FALSE,14000000,79593,tt0114666,John Netherwood and his wife Leann are fugitives who are both wanted for murder. They have a young daughter named Janie and they want her back.,1.820419,08/09/1995,5780000,99,Released,,The Tie That Binds,FALSE,4.6,9,en
198,FALSE,0,47939,tt0114663,"While Jane Holman (Mastrantonio) is driving with her two sons, she accidentally runs into a drifter, Jack McCloud (Swayze), who breaks his leg. Being responsible,  Jane invites Jack, and his dog, to stay at her home until his leg has healed.  Jack struggles to adapt their lifestyle, and finds himself loved by the family. He starts teaching baseball to Tom, who misses his father, who was lost in the Korean war. Jack and Tom develop a strong bond of friendship. Meanwhile, Gunny believes that there is more to Jack and Betty Jane than meets the eye...  We learn that Jack, is Jack McCloud, a Star White Socks baseball player in 1941, who dropped out of the league, after his first season, and; ""was never heard from again"" ...  A wonderful story.  We witness magic between a boy's imagination, and Jack's dog, and are never sure if we are witnessing imagination or magic by the dog.  A story of friendship, family, and learning that life isn't always as cut and dried as we often believe.",11.002046,27/10/1995,7025496,115,Released,"If you really believe, magic will find you",Three Wishes,FALSE,6.1,18,en
